"ID","Description","NES","p.adjust","ENTREZID","SYMBOL"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"9024","BRSK2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"29085","PHPT1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5071","PRKN"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1813","DRD2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"6659","SOX4"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"4856","CCN3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3553","IL1B"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1408","CRY2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"8398","PLA2G6"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2281","FKBP1B"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"9066","SYT7"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"6616","SNAP25"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5008","OSM"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"139760","GPR119"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"55585","UBE2Q1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"1080","CFTR"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3784","KCNQ1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"51092","SIDT2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"26154","ABCA12"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"8864","PER2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5799","PTPRN2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"84417","ECRG4"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"11069","RAPGEF4"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"4760","NEUROD1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"2775","GNAO1"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"8938","BAIAP3"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"5106","PCK2"
"GO:0046879","hormone secretion",-1.85737357946505,1.81881916366886e-05,"3123","HLA-DRB1"
